ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237678433792295018,8.82238976029575,2.41304728287256,-17.25327,18.09256,18.00012,17.81573,17.81709,14.71,13.14,18.13375,18.00748,17.82635,9.837,0.048,16.714,0.142,16.369,0.203,15.542,0.171,18.2324,1.543177
1237678433792295274,8.7632107508872,2.36160921807554,-1.369729,20.51978,20.29037,20.18444,20.31267,16.927,16.07,20.59112,20.37257,20.24225,12.536,9999,9999,9999,9999,9999,9999,9999,20.51277,1.192154
1237678434329821472,9.55280511319293,3.7437658241702,-2.197155,21.27789,20.97584,20.98547,21.35942,16.745,15.554,21.31159,21.0511,21.05519,11.574,9999,9999,9999,9999,9999,9999,9999,21.60911,1.200615
1237678439162118324,35.8395256218695,2.82989475272964,-0.7811803,19.48281,19.49329,19.03594,19.03146,16.015,14.826,19.50168,19.51952,19.05667,11.382,0.129,9999,9999,9999,9999,9999,9999,19.56857,1.880198
1237678439162380490,36.3567380739115,2.90501329306641,-0.9122773,21.06927,20.75587,20.56277,20.12188,15.534,14.422,21.09867,20.81001,20.62542,11.558,0.144,9999,9999,9999,9999,9999,9999,21.54381,0.8756748
1237678583039131871,27.3898007765431,22.3550762652598,-0.2677676,20.20627,19.90877,19.74667,19.73546,16.317,14.747,20.20355,19.89434,19.74658,11.659,0.155,9999,9999,9999,9999,9999,9999,20.40321,1.439425
1237678583039131933,27.5195960381265,22.3682983079062,-2.138497,22.31082,21.70659,21.51686,21.71569,17.337,16.91,22.34965,21.72158,21.55386,12.69,9999,9999,9999,9999,9999,9999,9999,21.50616,1.162577
1237678584648827166,25.4309626967496,24.024391952247,-0.06799687,20.25414,19.87804,19.81264,20.03655,15.959,14.847,20.24417,19.88108,19.81095,12.326,9999,9999,9999,9999,9999,9999,9999,20.31488,0.9952911
1237678595943170175,0.376303308955926,1.63034045619868,-0.526234,19.63433,19.42974,19.45099,19.48856,15.937,14.773,19.65258,19.44812,19.45425,11.739,0.268,9999,9999,9999,9999,9999,9999,19.84785,1.164568
1237678595943235753,0.620446446168785,1.51319035957789,-0.08558063,19.83685,19.46251,19.41265,19.34573,15.86,14.483,19.83347,19.44885,19.42054,10.974,0.132,9999,9999,9999,9999,9999,9999,20.03791,1.17974
1237678595943366950,0.812515012496419,1.58103258471421,-5.404904,19.89955,19.89245,19.70884,19.71897,16.797,15.269,19.90761,19.91674,19.73789,11.608,0.206,9999,9999,9999,9999,9999,9999,19.97109,1.619104
1237678595948347511,12.2459475558136,1.55605016808218,-7.063221,18.25445,18.28871,18.28712,18.29013,14.12,12.935,18.26402,18.2774,18.29138,10.108,0.108,9999,9999,9999,9999,9999,9999,18.53838,0.6810264
1237678596480237848,0.873945122830207,2.01313123086757,-2.037906,20.31342,20.16956,20.06087,19.74181,17.402,15.467,20.31252,20.18809,20.07602,11.761,9999,9999,9999,9999,9999,9999,9999,20.98338,2.250579
1237678596480368902,1.21177302478662,1.96067636935912,-1.572533,21.61207,21.44244,21.05451,20.44097,16.508,15.69,21.74059,21.62402,21.22721,11.938,9999,9999,9999,9999,9999,9999,9999,21.63512,0.9433772
1237678596480565717,1.56042641607638,1.98914731866139,-0.927558,21.35107,20.57444,19.99915,19.72257,16.304,16.354,21.43042,20.69007,20.11297,12.153,9999,9999,9999,9999,9999,9999,9999,22.39886,0.542486
1237678596485284422,12.4118314772101,1.9961909757461,-0.5868774,21.78297,21.61298,21.56323,20.93401,17.44,15.871,21.78173,21.59956,21.59778,11.853,0.457,9999,9999,9999,9999,9999,9999,22.13375,0.7238358
1237678597021827216,11.6390833591827,2.44520573283167,-0.2629867,19.68406,19.62547,19.43495,19.38861,15.993,14.771,19.67987,19.62271,19.44028,10.989,9999,9999,9999,9999,9999,9999,9999,19.89645,1.52329
1237678597558632552,11.5041728820772,2.72101700339257,-0.04276576,20.05172,19.91874,19.91305,19.60704,16.142,14.997,20.07146,19.91515,19.9261,11.852,9999,9999,9999,9999,9999,9999,9999,20.39395,0.83501
1237678597558763636,11.8080855222466,2.7116133249027,-3.917952,19.39347,19.20868,19.12383,18.83745,15.9,14.468,19.40284,19.21152,19.16084,11.144,9999,9999,9999,9999,9999,9999,9999,19.62234,1.893919
1237678598632571310,11.9175839845282,3.55979657864718,-0.07770748,22.22258,20.83755,20.66289,20.48555,17.051,16.033,22.19004,20.85186,20.68105,12.044,9999,9999,9999,9999,9999,9999,9999,24.18119,3.758704
1237678598632964316,12.8394864257006,3.60719943659728,-0.7254036,20.8774,20.60474,20.63248,21.37606,16.679,15.506,20.9699,20.75477,20.76575,11.843,9999,9999,9999,9999,9999,9999,9999,21.16066,1.051176
1237678601843769663,3.94516960548521,17.7297674543845,-0.8992337,20.79866,20.36235,20.13031,19.80048,16.516,15.298,20.80275,20.36304,20.14867,12.032,9999,9999,9999,9999,9999,9999,9999,21.78761,2.578881
1237678601846784226,11.1881214357899,17.7140711371488,-4.040238,19.44117,19.32659,19.3641,19.2025,14.855,13.832,19.4739,19.33924,19.39634,10.825,0.105,9999,9999,9999,9999,9999,9999,19.64312,0.9194417
1237678601846784594,11.190462016822,17.7847679837838,-0.6897392,22.30235,22.41496,22.03429,22.45241,16.295,15.613,22.37043,22.45519,22.01674,12.513,0.466,9999,9999,9999,9999,9999,9999,23.53913,0.8547469
1237678602380312761,3.13500206046496,18.1769856652981,-0.02671383,19.62228,19.31146,19.27096,19.09853,15.947,15.104,19.65711,19.32112,19.27284,11.447,0.225,9999,9999,9999,9999,9999,9999,20.33168,2.531161
1237678602917183828,3.24818620431029,18.7241197347882,-1.391264,20.28544,19.24806,18.70455,18.17021,14.078,12.698,20.26406,19.24892,18.69674,9.232,0.039,16.76,0.136,15.679,0.11,15.296,0.17,21.1775,2.045562
1237678602927538280,27.9706562908841,17.4204146145123,-0.141515,19.82304,19.57906,19.55684,19.54241,15.84,14.522,19.82096,19.56824,19.54527,11.509,0.153,9999,9999,9999,9999,9999,9999,20.01573,1.387297
1237678617417941259,0.231406355700358,1.30337913863756,-0.2721144,20.34294,20.11758,20.11326,20.07077,16.14,14.777,20.381,20.1066,20.11479,11.625,0.248,9999,9999,9999,9999,9999,9999,20.35424,1.252848
1237678617423315494,12.5340186114124,1.35745100206502,-0.2796002,22.10201,21.82899,21.08875,20.62764,16.623,15.617,22.37461,22.21322,21.42213,11.305,9999,9999,9999,9999,9999,9999,9999,22.61991,0.8408708
1237678617427182319,21.4216318407755,1.20218895909467,-0.1610022,22.72374,22.09019,21.18306,20.54343,16.106,14.458,22.70621,22.05593,21.14603,11.194,0.111,9999,9999,9999,9999,9999,9999,23.51607,1.800675
1237678617955664235,2.22471637553292,1.86757681461984,-0.03294989,20.26033,20.03943,19.91629,19.64323,16.297,14.899,20.27043,20.02772,19.91551,12.294,0.412,9999,9999,9999,9999,9999,9999,21.14994,2.331916
1237678617958744218,9.26566101063389,1.71645391062196,-0.05569742,21.54294,21.05677,20.97718,20.67953,16.435,15.545,21.54351,21.03487,20.99648,12.49,9999,9999,9999,9999,9999,9999,9999,21.42283,1.172921
1237678617959792777,11.634851359818,1.78309897741303,-4.830969,19.86479,19.31467,19.13997,19.10812,15.131,13.678,19.87404,19.31174,19.15429,10.609,0.119,9999,9999,9999,9999,9999,9999,20.08112,1.385935
1237678617959923863,11.986306189588,1.80204823516568,-0.04219027,20.14468,19.67523,19.56757,19.63505,15.71,14.657,20.15784,19.68711,19.57155,10.886,0.231,9999,9999,9999,9999,9999,9999,20.50949,1.275205
1237678617964707897,22.8280213077889,1.63247421080955,-1.175576,18.75382,18.78787,18.78716,18.59442,16.206,15.057,18.78408,18.78536,18.77624,12.184,0.322,9999,9999,9999,9999,9999,9999,19.3073,2.373633
1237678618491945691,0.814661499821909,2.23651976142222,-0.07939681,21.85106,21.27942,20.92262,20.39327,16.926,16.217,21.88194,21.30968,20.95705,11.664,0.228,9999,9999,9999,9999,9999,9999,22.68874,2.414573
1237678618492141645,1.22926429853555,2.16992263479533,-13.19067,19.32857,19.13962,19.00629,18.66021,15.499,14.528,19.33556,19.13865,18.99781,11.014,0.14,9999,9999,9999,9999,9999,9999,20.25433,2.592183
1237678618492404098,1.85863165882284,2.20609285033457,-1.449504,21.20509,20.88338,20.91606,21.08374,17.19,16.429,21.20815,20.87849,20.91912,11.865,0.304,9999,9999,9999,9999,9999,9999,21.04195,1.329828
1237678618495484180,8.87468976167241,2.08382560512592,-0.01624786,21.04812,20.36097,20.68691,20.69096,15.874,14.871,21.06456,20.37211,20.66966,12.565,0.497,9999,9999,9999,9999,9999,9999,20.853,1.296966
1237678619032552389,9.38432693971396,2.61680341347059,-5.897667,22.92544,21.5246,20.4214,19.61953,16.201,15.789,23.94848,22.87399,21.5669,12.501,9999,9999,9999,9999,9999,9999,9999,25.08692,0.9617841
1237678619033796838,12.2548621579297,2.49608474090682,-1.798541,20.78539,20.32238,20.2144,20.03557,16.25,15.07,20.78745,20.32615,20.2283,11.721,9999,9999,9999,9999,9999,9999,9999,21.65874,1.030413
1237678619038515314,23.013443574715,2.47988333003189,-0.06093147,19.48301,19.356,19.29353,19.10411,16.468,15.478,19.50662,19.3574,19.30044,12.361,0.349,9999,9999,9999,9999,9999,9999,20.09486,2.421112
1237678619575189822,22.5292656171196,2.8175240626475,-0.003208903,20.93797,21.02835,20.7291,20.94504,16.582,15.452,20.95473,21.04945,20.7524,12.089,9999,9999,9999,9999,9999,9999,9999,21.10729,1.611818
1237678619580891473,35.6375482124888,2.63477031852959,-0.2279931,20.86061,20.4425,20.40347,20.52445,16.528,15.524,20.85984,20.43442,20.40421,12.721,0.408,9999,9999,9999,9999,9999,9999,20.62882,1.21886
1237678620111536344,21.441477214548,3.44290384487951,-0.03934897,20.81126,20.60351,20.52783,20.07887,17.01,15.538,20.82213,20.63451,20.53325,12.606,0.417,9999,9999,9999,9999,9999,9999,20.86597,0.9904875
1237678620112191859,22.8540097401524,3.39400069041621,-0.01706867,20.38222,20.09812,19.9427,19.72351,16.299,14.921,20.38298,20.1202,19.96093,12.36,9999,9999,9999,9999,9999,9999,9999,20.51946,1.384425
1237678620112257348,23.009201723288,3.33518714325235,-46.19662,20.3849,19.97632,20.12277,20.25958,16.429,15.149,20.40351,20.00933,20.1521,12.258,0.336,9999,9999,9999,9999,9999,9999,20.34762,1.343214
1237678621696065702,12.7485178034401,4.06562675770362,-3.684586,20.94663,20.64941,20.45201,20.63935,16.92,15.948,20.95456,20.66002,20.46804,12.334,9999,9999,9999,9999,9999,9999,9999,21.23864,1.460598
1237678622235361593,18.4176023990851,4.40885806855192,-4.859709,21.33527,21.05626,21.13194,20.65544,16.877,16.014,21.34688,21.10919,21.16594,12.794,0.541,9999,9999,9999,9999,9999,9999,21.56411,0.7094617
1237678622772232450,18.3933384651918,4.79034726568748,-0.006494645,20.86317,20.60789,20.36406,20.03339,17.162,15.65,20.84836,20.59116,20.35359,11.773,0.21,9999,9999,9999,9999,9999,9999,21.09848,1.982949
1237678623308972152,18.1090714145336,5.08448896625539,-1.33452,18.99097,18.89019,18.83453,18.60404,15.931,14.892,19.0107,18.89175,18.82631,11.179,0.12,9999,9999,9999,9999,9999,9999,19.74656,2.501088
1237678624379896062,11.5991160734927,6.10559281662597,-0.1212875,20.60972,20.43208,20.50789,20.36024,17.173,16.12,20.65017,20.49451,20.53924,11.222,0.222,9999,9999,9999,9999,9999,9999,21.07576,2.14782
1237678660359815390,21.8955489031221,3.68008194002938,-0.2719598,20.9381,20.79748,20.5749,21.13799,16.738,15.806,20.97393,20.839,20.58914,12.677,9999,9999,9999,9999,9999,9999,9999,21.06112,1.49731
1237678660892623349,12.6053527823486,4.21999021067818,-0.001028557,22.07369,21.99957,21.74295,21.62203,16.788,15.612,22.09199,21.97877,21.74671,11.802,0.269,9999,9999,9999,9999,9999,9999,21.89721,1.210331
1237678661429100764,11.71812384258,4.60977422570391,-0.1736584,20.2945,20.25553,20.44006,20.16925,16.427,15.348,20.29912,20.24324,20.42769,12.368,9999,9999,9999,9999,9999,9999,9999,20.53692,0.8221581
1237678661429559346,12.6658212764027,4.56867444100979,-2.47666,20.05359,19.72116,19.75619,19.59165,15.743,14.292,20.06321,19.71915,19.75434,11.269,0.182,9999,9999,9999,9999,9999,9999,20.23978,1.17743
1237678662502973644,12.0537889025841,5.39439901721336,-0.06903822,21.25232,20.78085,20.90612,21.27042,16.615,16.336,21.29162,20.79604,20.91839,11.918,9999,9999,9999,9999,9999,9999,9999,21.06915,1.269055
1237678777404227850,359.714048849123,4.89613219685711,-0.08125772,21.06628,20.70514,20.35375,20.49478,15.946,14.547,21.06342,20.67983,20.35495,11.261,0.163,9999,9999,9999,9999,9999,9999,21.03896,1.197158
1237678789737841043,11.0356407417675,26.8448066314852,-0.3731062,21.03559,20.48151,20.49983,19.8784,16.453,15.465,21.07037,20.53029,20.5259,12.463,0.308,9999,9999,9999,9999,9999,9999,21.15066,0.9861234
1237678790274974105,11.7866214444758,27.2466333927887,-0.05351083,21.18577,20.99392,20.82652,20.59004,17.302,16.056,21.20938,21.02566,20.87499,12.868,9999,9999,9999,9999,9999,9999,9999,21.32812,2.110175
1237678790275105091,12.0758767673979,27.3134511407465,-1.95391,20.4816,20.28707,19.96681,19.98837,16.448,15.267,20.64343,20.44389,20.10131,11.667,0.174,9999,9999,9999,9999,9999,9999,20.46016,1.867114
1237678791348912205,12.3720232493299,27.9532653113103,-52.86697,18.15302,18.23712,18.33778,18.17921,14.074,12.986,18.17854,18.25047,18.36755,10.307,0.057,9999,9999,9999,9999,9999,9999,18.44756,0.7311515
1237678791349699142,14.4415362144224,27.8193709479943,-0.3651389,21.71163,21.27028,20.8607,20.33453,16.732,15.405,21.70041,21.25557,20.8334,12.467,0.37,9999,9999,9999,9999,9999,9999,22.47947,1.892932
1237678791349895529,14.9749916345505,27.872473119804,-0.1768174,20.4592,19.87709,19.68607,19.67031,15.591,14.414,20.46932,19.87935,19.69306,11.878,0.198,9999,9999,9999,9999,9999,9999,20.72044,1.257146
1237678791350288678,15.8859856315112,27.8060828181482,-0.02154859,19.98466,19.74499,19.68922,19.83176,16.016,14.809,20.00995,19.77068,19.71971,12.395,0.294,9999,9999,9999,9999,9999,9999,19.98397,1.367804
1237678807455498718,16.451178240945,34.2770804997176,-0.005892036,21.37412,20.86202,20.61045,20.24744,15.592,14.375,21.40375,20.94184,20.69082,11.689,0.152,9999,9999,9999,9999,9999,9999,21.66156,0.9727702
1237678807456088704,18.1566624637973,34.2270983846837,-0.03766994,21.35317,21.29771,21.31653,21.74273,17.567,17.064,21.4359,21.42691,21.45217,12.557,9999,9999,9999,9999,9999,9999,9999,21.73468,0.3049353
1237678807992762495,17.6782324352592,34.7326598057259,-2.477648,20.30032,20.23794,19.94102,20.22137,16.891,15.537,20.29611,20.24384,19.94932,12.898,0.445,9999,9999,9999,9999,9999,9999,20.25139,1.799424
1237678807993024756,18.3238455639234,34.4965224946523,-1.344758,19.10454,19.02246,18.91519,18.9221,14.676,13.659,19.11763,19.06514,18.95627,11.513,0.128,9999,9999,9999,9999,9999,9999,19.39341,0.6812028
1237678807993155774,18.6646167429406,34.6282317412472,-0.4767531,18.80638,18.80385,18.65569,18.64919,15.785,14.376,18.81453,18.79758,18.6406,10.959,0.079,9999,9999,9999,9999,9999,9999,18.92338,1.740303
1237678807997677584,30.8398027906803,32.6182935623834,-0.1450486,19.57485,19.5473,19.09435,19.20466,15.802,14.346,19.57399,19.55223,19.10188,11.612,0.298,9999,9999,9999,9999,9999,9999,19.75294,1.818563
1237678808529502741,17.3038491494931,35.1692843204561,-4.063922,21.73086,21.25889,21.35811,20.88985,17.027,16.186,21.75983,21.30433,21.35386,12.579,0.34,9999,9999,9999,9999,9999,9999,21.75868,1.291247
1237678808529699260,17.8786093881548,34.9725481878913,-1.045584,19.27864,19.19564,19.10022,18.99082,14.626,13.198,19.28889,19.21751,19.11606,10.106,0.057,9999,9999,9999,9999,9999,9999,19.63884,0.6742942
1237678833221828947,17.672305594626,9.69652860331046,-0.05001353,20.55636,20.35604,20.30176,20.37067,16.653,15.679,20.62701,20.47458,20.42557,12.08,0.289,9999,9999,9999,9999,9999,9999,21.00357,0.8458071
1237678859018961184,24.5327491285525,11.7131163103262,-0.001231787,21.4671,21.60389,21.3292,20.61042,17.631,16.573,21.49203,21.60471,21.32117,12.058,0.246,9999,9999,9999,9999,9999,9999,21.45357,1.991852
1237678859555897421,24.5956538432335,12.1336323437465,-4.673578,18.44203,18.2718,18.31164,18.2118,15.058,14.377,18.45458,18.28615,18.33177,11.583,0.188,17.06,0.197,16.149,0.195,15.571,0.204,20.85901,3.14591
1237678859555963113,24.8078964652581,12.1373265819485,-0.01257861,20.85395,20.27538,20.18742,19.96563,15.845,14.733,20.86525,20.28232,20.19054,12.04,9999,9999,9999,9999,9999,9999,9999,21.46274,1.240216
1237678860084314641,4.92271390153468,13.2896512685906,-0.08908122,21.81427,21.56364,21.3975,21.45682,17.825,15.714,21.82362,21.53716,21.43116,12.071,9999,9999,9999,9999,9999,9999,9999,22.65956,1.560378
1237678860092637458,24.3230443716662,12.4663827271982,-0.07509936,20.91467,20.64404,20.22406,20.03637,16.391,15.04,20.97104,20.65835,20.24427,11.586,0.154,9999,9999,9999,9999,9999,9999,21.44039,1.57394
1237678860620792141,3.95111169384643,13.7320286001691,-0.1138511,21.55246,20.9559,20.97997,20.69927,16.608,15.341,21.56821,20.93875,20.99445,12.247,9999,9999,9999,9999,9999,9999,9999,22.23261,1.322082
1237678879413698779,8.50529170517552,-3.35519156184464,-2.489813,20.46206,20.18191,19.81985,19.68087,15.696,14.383,20.47734,20.18862,19.8512,11.457,0.175,9999,9999,9999,9999,9999,9999,20.93681,1.522383
1237678879414157553,9.49225380166953,-3.37490222165974,-1.917666,20.16734,20.03725,19.86151,19.76966,16.324,15.132,20.18765,20.06907,19.87967,11.236,0.139,9999,9999,9999,9999,9999,9999,20.33555,1.741352
1237678879951159429,9.82709035017281,-3.11664977168787,-0.007797609,20.10566,19.96395,19.81271,19.65501,17.039,15.735,20.13877,20.04161,19.84493,12.147,9999,9999,9999,9999,9999,9999,9999,20.47387,1.971316
1237678879963874152,38.9031488587457,-2.52115566979648,-3.176327,24.27408,22.20623,22.72471,23.80411,17.347,16.511,24.55438,22.53388,23.20988,12.886,9999,9999,9999,9999,9999,9999,9999,24.0459,1.082582
1237678879964004971,39.2167770278242,-2.6470599991455,-18.13826,21.99607,20.81763,19.89396,19.99675,16.867,17.104,22.96022,21.84812,21.00556,12.946,9999,9999,9999,9999,9999,9999,9999,23.09729,1.248792
1237678879964397907,40.0180500714813,-2.58548553639932,-2.081457,22.01129,21.17678,20.82365,20.38037,15.236,14.047,22.13381,21.43997,21.09752,11.206,0.104,9999,9999,9999,9999,9999,9999,22.83901,0.8616336
1237678880490717563,15.9875282017939,-2.50112386539236,-0.1759363,21.51924,21.32175,21.25665,21.10088,16.444,15.48,21.54518,21.35152,21.30629,12.542,9999,9999,9999,9999,9999,9999,9999,21.42546,1.411164
1237678880493732534,22.8297193822774,-2.50809986419579,-0.08390455,23.6146,22.45754,20.95774,20.56593,16.441,15.329,23.69316,22.66723,21.11945,11.63,0.152,9999,9999,9999,9999,9999,9999,23.55051,0.3570004
1237678881024574444,9.10890937788547,-2.23148087917323,-1.62867,21.92687,21.52262,21.43011,20.67078,16.282,15.855,21.99105,21.65162,21.56348,12.227,9999,9999,9999,9999,9999,9999,9999,22.14539,0.9897834
1237678881561248040,8.59877599932337,-1.70680651983818,-0.1279624,20.74532,20.60989,20.64731,20.55388,17.869,15.826,20.77984,20.61471,20.67239,12.206,9999,9999,9999,9999,9999,9999,9999,21.25722,2.387356
1237678882094645513,0.707440575120046,-1.37958988781681,-0.05798747,21.49132,21.21398,21.13334,20.61238,16.989,16.249,21.51543,21.21504,21.12856,12.652,9999,9999,9999,9999,9999,9999,9999,21.74736,2.602806
1237678882098118811,8.63326564975013,-1.30652912475962,-0.2848464,18.992,18.87735,18.81768,18.56453,16.034,14.691,19.02051,18.87828,18.83362,11.241,0.15,9999,9999,9999,9999,9999,9999,19.64132,2.324678
1237678882098249828,8.88729210238094,-1.29230816163668,-0.3109846,20.12432,19.95099,19.93625,19.87455,17.153,15.551,20.12553,19.95736,19.94134,12.313,0.417,9999,9999,9999,9999,9999,9999,20.72691,2.207782
1237678882098512111,9.50924115005932,-1.33647287136046,-0.1784007,21.98958,21.41372,21.33845,21.1221,17.175,15.567,21.99634,21.37596,21.32902,11.937,9999,9999,9999,9999,9999,9999,9999,21.92629,1.336931
1237678887982334231,21.9584449005217,-3.51632470478364,-2.611517,20.83434,20.58453,20.66306,20.4044,17.266,16.021,20.86797,20.61885,20.67061,12.445,9999,9999,9999,9999,9999,9999,9999,21.4957,2.452201
1237678888519599138,22.7535524796344,-3.1608565675809,-1.490257,22.56861,21.77679,21.20556,20.85622,17.456,16.67,23.4843,22.81694,22.27814,12.835,9999,9999,9999,9999,9999,9999,9999,25.54192,1.050777
1237678889063678331,39.317098270084,-2.2893592130236,-1.500903,21.43251,20.75049,20.71054,20.57865,16.452,15.474,21.45073,20.83671,20.78432,12.209,0.257,9999,9999,9999,9999,9999,9999,21.62878,1.074633
1237678890130211040,22.7478845179114,-1.76086452565858,-0.131419,21.08061,21.01217,20.80381,20.65731,17.092,15.565,21.0967,20.98917,20.78903,12.616,0.401,9999,9999,9999,9999,9999,9999,21.31898,1.677711
1237678890130473375,23.4324062644194,-1.79726543828561,-0.03204979,20.5398,19.79431,19.28574,19.08599,15.336,13.928,20.5435,19.77904,19.28551,10.793,0.076,9999,9999,9999,9999,9999,9999,20.80135,1.464803
1237678893887390320,15.5595595751195,34.6126811079743,-0.6031977,20.79695,20.13449,20.04627,20.04246,15.793,14.538,20.83061,20.15744,20.06547,11.743,0.157,9999,9999,9999,9999,9999,9999,21.4497,1.220896
1237678893887586829,16.194795031451,34.5913775420032,-0.3454717,21.48544,21.43008,21.345,20.98532,16.284,15.51,21.54241,21.49579,21.41329,12.794,0.425,9999,9999,9999,9999,9999,9999,21.83118,1.372943
1237678893887652029,16.3422690864266,34.5754833913693,-3.086249,18.50669,18.33004,18.39589,18.51971,15.059,13.795,18.54723,18.32681,18.38401,11.011,0.082,9999,9999,9999,9999,9999,9999,18.56316,1.177945
1237678893888569897,18.8650258901179,34.2438619945389,-0.5510144,21.57407,21.51621,21.11078,21.17042,17.495,16.549,21.64057,21.60722,21.11792,12.644,9999,9999,9999,9999,9999,9999,9999,21.91551,1.8486
1237663278465155375,1.25933195472604,1.00366896114529,-3.234334E-08,22.07894,22.05291,21.85235,21.94995,15.005,14.517,22.03447,22.00448,21.83337,12.131,0.359,16.131,0.086,15.463,0.108,15.487,0.164,21.83465,0.6497917
1237663543696621754,1.37767380190041,0.231231962155856,-644.4246,20.30297,19.00999,18.51249,18.16487,14.441,13.593,20.93904,19.75779,19.31349,10.513,0.081,17.183,0.221,16.149,0.221,15.388,0.183,22.17393,0.2442396
1237663543696949387,2.18350152803282,0.250311615218799,-0.3063067,19.482,19.18185,19.1075,18.83316,15.391,14.568,19.47564,19.19031,19.11926,10.732,0.099,9999,9999,9999,9999,9999,9999,20.41728,2.381035
1237663716017308543,6.84925771483495,0.610807253859067,-5.299775,22.08431,21.65241,21.15783,21.19966,16.857,16.84,22.20983,21.80113,21.3614,12.126,9999,9999,9999,9999,9999,9999,9999,22.62297,0.7994066
1237663716017439055,7.10727442178552,0.560431638117793,-1.007541,21.60118,21.73214,21.48437,21.1608,16.707,15.375,21.66967,21.82699,21.61511,12.165,0.345,9999,9999,9999,9999,9999,9999,22.45178,0.7863436
1237663716017701169,7.69845409499629,0.60260113794721,-0.001090282,20.33998,20.02577,20.01545,20.05993,15.847,14.879,20.34311,20.01481,20.00377,11.997,0.291,9999,9999,9999,9999,9999,9999,20.28857,1.299877
1237663716018094798,8.60929656413862,0.433895525743776,-1.605833,20.85002,20.48518,20.31492,20.2919,16.938,16.172,20.83817,20.48045,20.29374,11.865,9999,9999,9999,9999,9999,9999,9999,24.57979,3.230111
1237663716018487771,9.42895198340898,0.472735995530439,-152.9554,21.69811,20.15406,19.37854,18.98038,15.493,15.444,22.57544,21.07055,20.37324,12.267,0.401,9999,9999,9999,9999,9999,9999,23.14214,0.5563402
1237663716555096253,8.96659946361348,0.957337836136926,-1.508535,19.21696,19.14728,18.89119,18.80647,15.617,14.245,19.2227,19.14168,18.8771,11.114,0.131,9999,9999,9999,9999,9999,9999,19.51757,1.888268
1237663783127744784,9.39695328206555,-0.642374500278584,-1.952331,19.45433,19.12568,19.05042,19.03489,15.385,14.016,19.4751,19.12796,19.06221,11.032,0.14,9999,9999,9999,9999,9999,9999,19.6645,1.23474
1237663783128465736,11.0120183199245,-0.828738101804847,-32.30645,20.46481,19.88022,19.60238,19.16249,15.305,14.312,20.66403,20.15841,19.90232,11.787,0.279,9999,9999,9999,9999,9999,9999,21.13924,0.3926662
1237663783132725598,20.6617450562249,-0.659406359451972,-66.36815,20.77218,20.02163,19.55562,19.14726,15.484,14.839,21.0584,20.38976,19.94656,12.058,9999,9999,9999,9999,9999,9999,9999,21.44467,0.4725586
1237663783132791690,20.8456685437338,-0.708534491944898,-0.3408899,23.44146,22.25006,22.65518,21.16551,17.393,17.106,24.04607,23.07581,23.74816,12.462,9999,9999,9999,9999,9999,9999,9999,24.58537,1.419066
1237663783133250035,21.8908996766204,-0.671908443935654,-2.002502,21.51307,21.06914,20.58797,20.45753,16.126,15.759,21.53168,21.08143,20.64067,12.903,9999,9999,9999,9999,9999,9999,9999,22.53396,0.5772961
1237663783137771903,32.1977744852822,-0.720126130131355,-0.1502715,21.19468,20.30479,20.04046,19.89299,14.816,13.613,21.19862,20.29672,20.0536,10.996,0.088,9999,9999,9999,9999,9999,9999,22.1525,1.041909
1237663783661207862,1.63896887442136,-0.24814153286531,-0.3276539,20.66325,20.53744,20.48783,20.20728,17.853,15.545,20.65139,20.49713,20.4829,11.829,9999,9999,9999,9999,9999,9999,9999,22.06739,2.881912
1237663783663829448,7.54766716641327,-0.309553581589454,-309.8034,20.06207,19.39666,19.03823,18.6457,15.024,14.529,20.60542,20.20574,19.90104,11.872,0.296,9999,9999,9999,9999,9999,9999,20.52865,0.4101935
1237663783664550233,9.19872700347441,-0.360320240426567,-93.83054,20.72333,19.81093,19.36675,19.16312,16.204,15.346,21.10206,20.38046,19.91457,12.399,9999,9999,9999,9999,9999,9999,9999,21.41563,0.200926
1237663783669793380,21.2162268961599,-0.234663615853906,-0.03230021,22.77617,22.40939,21.9006,21.89272,17.28,16.237,22.80185,22.36681,21.92194,12.166,9999,9999,9999,9999,9999,9999,9999,22.55455,1.15235
1237663783671562526,25.2133872519714,-0.305038830283813,-4.211539,20.885,20.80454,20.51087,20.25686,16.226,16.492,20.96029,20.91359,20.66905,12.013,9999,9999,9999,9999,9999,9999,9999,21.17999,0.7214881
1237663783671627800,25.3460058150952,-0.406121150640992,-12.05157,18.51328,18.38704,18.29591,18.04585,15.02,14.402,18.52325,18.38668,18.29537,11.87,0.257,17.027,0.17,16.333,0.227,15.564,0.189,19.30089,2.60665
1237663783674249408,31.2951155400251,-0.323489362590911,-2.321885,20.66449,20.65576,20.477,20.76927,16.876,15.497,20.75114,20.81709,20.61274,12.277,0.315,9999,9999,9999,9999,9999,9999,20.76743,1.549763
1237663784197750929,0.813647013983239,0.0391880003994087,-0.7445493,19.93427,19.81303,19.54213,19.5959,16.229,14.888,19.96039,19.83608,19.53269,11.517,0.194,9999,9999,9999,9999,9999,9999,20.27054,1.524188
